RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1326147117,AKHONDZADEH VIOLET,2018,FFS,RENDERING,AGE 0-20,15,,91,,13,,26,,,1,,2,13,,14,
1326147117,AKHONDZADEH VIOLET,2018,FFS,RENDERING,AGE 21+,29,,124,,,1,,1,16,,43,,22,,22,
1326149568,RICE MICHAEL B,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1326149568,RICE MICHAEL B,2018,GMC,RENDERING,AGE 0-20,701,,4197,,529,,1376,,207,,369,,599,,742,
1326149568,RICE MICHAEL B,2018,GMC,RENDERING,AGE 21+,1452,,7436,,465,,979,,944,,2021,,928,,991,
1326151218,"GOCHEZ, JAIME M, DDS",2018,FFS,RENDERING,AGE 0-20,297,,2358,,196,,466,,152,,380,,189,,211,
1326151218,"GOCHEZ, JAIME M, DDS",2018,FFS,RENDERING,AGE 21+,355,,2633,,115,,116,,232,,947,,202,,202,
1326151606,PHAN NANCY D,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1326160250,"LOTFY, LILIAN",2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,2,,1,,1
1326160250,"LOTFY, LILIAN",2018,FFS,RENDERING,AGE 21+,34,,386,,26,,51,,20,,155,,27,,30,
1326160250,"LOTFY, LILIAN",2018,PHP,RENDERING,AGE 0-20,14,,128,,14,,32,,14,,37,,14,,16,
1326160250,"LOTFY, LILIAN",2018,PHP,RENDERING,AGE 21+,16,,188,,11,,22,,12,,87,,14,,17,
1326160938,GO JULIA S,2018,FFS,RENDERING,AGE 0-20,40,,249,,37,,110,,11,,45,,34,,44,
1326160938,GO JULIA S,2018,FFS,RENDERING,AGE 21+,61,,388,,51,,51,,40,,195,,50,,50,
1326161183,MAUNG MAUNG,2018,FFS,RENDERING,AGE 0-20,168,,1452,,130,,265,,72,,165,,141,,142,
1326161183,MAUNG MAUNG,2018,FFS,RENDERING,AGE 21+,138,,817,,24,,30,,92,,262,,47,,47,
1326166901,"CHOI, KYUNG H, DDS SHEN LING",2018,FFS,RENDERING,AGE 0-20,93,,650,,73,,190,,28,,71,,79,,91,
1326166901,"CHOI, KYUNG H, DDS SHEN LING",2018,FFS,RENDERING,AGE 21+,119,,570,,31,,42,,71,,225,,75,,75,
1326168444,"NOURI, ABBAS, DDS",2018,FFS,RENDERING,AGE 0-20,254,,1420,,155,,569,,119,,331,,138,,138,
1326168444,"NOURI, ABBAS, DDS",2018,FFS,RENDERING,AGE 21+,503,,1965,,191,,368,,213,,749,,323,,324,
1326168444,"NOURI, ABBAS, DDS",2018,GMC,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1326174236,"BEHJOU, SHAHRIYAR DDS, MSC",2018,FFS,RENDERING,AGE 0-20,618,,5340,,480,,1724,,261,,1621,,558,,690,
1326174236,"BEHJOU, SHAHRIYAR DDS, MSC",2018,FFS,RENDERING,AGE 21+,416,,1964,,97,,104,,246,,947,,276,,276,
1326174236,"BEHJOU, SHAHRIYAR DDS, MSC",2018,PHP,RENDERING,AGE 0-20,37,,325,,30,,158,,,1,,2,33,,43,
1326174236,"BEHJOU, SHAHRIYAR DDS, MSC",2018,PHP,RENDERING,AGE 21+,30,,160,,,1,,2,12,,55,,26,,29,
1326174970,"ROSALES, VICTOR M, DDS",2018,FFS,RENDERING,AGE 0-20,42,,284,,39,,64,,13,,29,,34,,38,
1326174970,"ROSALES, VICTOR M, DDS",2018,FFS,RENDERING,AGE 21+,69,,326,,40,,54,,27,,65,,39,,41,
1326175100,WELLSPACE HEALTH,2018,GMC,RENDERING,AGE 0-20,58,,382,,28,,212,,22,,48,,18,,38,
1326180209,LIBERMAN DANIEL V,2018,FFS,RENDERING,AGE 0-20,31,,164,,28,,61,,,1,,2,21,,24,
1326180209,LIBERMAN DANIEL V,2018,FFS,RENDERING,AGE 21+,33,,154,,11,,18,,,1,,2,19,,21,
1326180209,LIBERMAN DANIEL V,2018,PHP,RENDERING,AGE 0-20,50,,426,,44,,179,,15,,44,,46,,68,
1326180209,LIBERMAN DANIEL V,2018,PHP,RENDERING,AGE 21+,62,,455,,36,,94,,21,,98,,49,,62,
1326183682,CASTRO JAIRO,2018,FFS,RENDERING,AGE 0-20,105,,1084,,94,,247,,58,,155,,102,,123,
1326183682,CASTRO JAIRO,2018,FFS,RENDERING,AGE 21+,321,,3344,,167,,318,,257,,1443,,246,,246,
1326189416,"SHOKER, DEVINDER S, DDS INC.",2018,FFS,RENDERING,AGE 0-20,346,,1963,,270,,641,,113,,251,,246,,258,
1326189416,"SHOKER, DEVINDER S, DDS INC.",2018,FFS,RENDERING,AGE 21+,1249,,5992,,439,,480,,854,,2432,,590,,592,
1326190620,"RAMOS SR, JOHN FERNANDO DDS",2018,FFS,RENDERING,AGE 0-20,149,,2884,,131,,376,,93,,1065,,133,,143,
1326190620,"RAMOS SR, JOHN FERNANDO DDS",2018,FFS,RENDERING,AGE 21+,222,,5002,,168,,326,,198,,2828,,182,,182,
1326195561,MARTINEZ ALFONSO E,2018,FFS,RENDERING,AGE 0-20,116,,885,,89,,216,,56,,145,,97,,98,
1326195561,MARTINEZ ALFONSO E,2018,FFS,RENDERING,AGE 21+,144,,853,,60,,110,,99,,322,,91,,92,
1326203571,MOBILIA ADRIAN,2018,FFS,RENDERING,AGE 0-20,44,,314,,30,,94,,23,,47,,36,,36,
1326203571,MOBILIA ADRIAN,2018,FFS,RENDERING,AGE 21+,73,,308,,11,,22,,53,,128,,36,,36,
1326206533,MOHSENZADEH MARYAM,2018,FFS,RENDERING,AGE 0-20,559,,2982,,443,,1090,,189,,290,,404,,437,
1326206533,MOHSENZADEH MARYAM,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1326206608,"KURIKI, GERALDINE YEE-JING",2018,FFS,RENDERING,AGE 0-20,1823,,14368,,1712,,4745,,910,,2667,,1683,,1955,
1326211871,"DE JESUS, ROLANDO DDS",2018,FFS,RENDERING,AGE 0-20,727,,6678,,680,,2282,,364,,950,,652,,912,
1326211871,"DE JESUS, ROLANDO DDS",2018,FFS,RENDERING,AGE 21+,494,,4280,,352,,700,,338,,1294,,376,,376,
1326221615,FIROUZBAKHT MEHRZAD,2018,FFS,RENDERING,AGE 0-20,37,,238,,20,,21,,14,,75,,33,,34,
1326221615,FIROUZBAKHT MEHRZAD,2018,FFS,RENDERING,AGE 21+,189,,959,,,1,,1,109,,495,,142,,142,
1326221615,FIROUZBAKHT MEHRZAD,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1326221615,FIROUZBAKHT MEHRZAD,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,1,,1,,1
1326224924,SEKHON GURSIMRAT K,2018,FFS,RENDERING,AGE 0-20,23,,130,,19,,37,,,1,,2,16,,16,
1326224924,SEKHON GURSIMRAT K,2018,FFS,RENDERING,AGE 21+,34,,107,,,1,,2,13,,30,,17,,17,
1326226440,"MEDELLIN, JOE, DDS",2018,FFS,RENDERING,AGE 0-20,160,,1424,,146,,447,,71,,347,,135,,176,
1326226440,"MEDELLIN, JOE, DDS",2018,FFS,RENDERING,AGE 21+,202,,1776,,143,,276,,125,,829,,150,,150,
1326230731,MOONEY RYAN PATRICK,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1326236290,URRUTIA ALCIRA,2018,FFS,RENDERING,AGE 0-20,47,,266,,43,,132,,12,,30,,36,,46,
1326236290,URRUTIA ALCIRA,2018,FFS,RENDERING,AGE 21+,24,,100,,16,,16,,11,,30,,21,,21,
1326237116,PANDIAN DEEPA,2018,PHP,RENDERING,AGE 0-20,28,,263,,27,,156,,,1,,2,22,,31,
1326237116,PANDIAN DEEPA,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326237496,SNIPES DANIEL T,2018,FFS,RENDERING,AGE 0-20,2228,,25712,,1837,,5160,,877,,3359,,1834,,2120,
1326237496,SNIPES DANIEL T,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326239773,DERMAWAN JASMINE L,2018,GMC,RENDERING,AGE 0-20,199,,832,,99,,340,,70,,92,,74,,76,
1326243486,NAKJIRI TARA J,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,,1,,1
1326243486,NAKJIRI TARA J,2018,PHP,RENDERING,AGE 21+,24,,328,,14,,28,,12,,86,,22,,27,
1326244500,PACE DAVID H,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,2,,1,,1
1326244500,PACE DAVID H,2018,FFS,RENDERING,AGE 21+,29,,197,,12,,23,,26,,128,,14,,14,
1326245671,"HO, STANLEY DDS",2018,FFS,RENDERING,AGE 0-20,73,,618,,52,,127,,37,,80,,50,,54,
1326245671,"HO, STANLEY DDS",2018,FFS,RENDERING,AGE 21+,145,,1046,,49,,98,,117,,386,,52,,52,
1326247396,DEHKORDI KAMIAR H,2018,FFS,RENDERING,AGE 0-20,20,,130,,15,,52,,,1,,2,18,,21,
1326247396,DEHKORDI KAMIAR H,2018,FFS,RENDERING,AGE 21+,59,,237,,,1,,2,24,,78,,40,,42,
1326247396,DEHKORDI KAMIAR H,2018,PHP,RENDERING,AGE 0-20,14,,121,,12,,54,,,1,,1,13,,17,
1326247396,DEHKORDI KAMIAR H,2018,PHP,RENDERING,AGE 21+,47,,292,,,1,,1,16,,143,,36,,49,
1326249822,CHANG MAXIMILIAN Y,2018,FFS,RENDERING,AGE 0-20,158,,817,,109,,234,,70,,148,,104,,108,
1326249822,CHANG MAXIMILIAN Y,2018,FFS,RENDERING,AGE 21+,139,,559,,36,,71,,94,,237,,56,,56,
1326254400,"ANGUIANO, ARMANDO Q DDS",2018,FFS,RENDERING,AGE 0-20,749,,5636,,660,,1848,,397,,1025,,668,,936,
1326254400,"ANGUIANO, ARMANDO Q DDS",2018,FFS,RENDERING,AGE 21+,356,,3362,,102,,201,,284,,1096,,235,,235,
1326258112,LEE PATRICK W,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,0,,0,,0,,,1,,1
1326258708,VASA JITENDRA M,2018,FFS,RENDERING,AGE 0-20,102,,1045,,75,,259,,55,,167,,79,,90,
1326258708,VASA JITENDRA M,2018,FFS,RENDERING,AGE 21+,190,,2099,,49,,97,,148,,655,,121,,121,
1326258708,VASA JITENDRA M,2018,PHP,RENDERING,AGE 0-20,173,,1281,,128,,409,,68,,200,,147,,177,
1326258708,VASA JITENDRA M,2018,PHP,RENDERING,AGE 21+,326,,2760,,93,,200,,222,,1007,,223,,243,
1326259540,"WOODS, CAROLINE BERNARDINE,",2018,FFS,RENDERING,AGE 21+,283,,1385,,281,,640,,283,,745,,0,,0,
1326260597,HOMAYUN MICHAEL,2018,FFS,RENDERING,AGE 0-20,55,,225,,33,,65,,,1,,1,47,,47,
1326260597,HOMAYUN MICHAEL,2018,FFS,RENDERING,AGE 21+,224,,550,,36,,39,,19,,59,,195,,195,
1326260597,HOMAYUN MICHAEL,2018,PHP,RENDERING,AGE 0-20,11,,48,,,1,,2,,1,,1,,1,,2
1326260597,HOMAYUN MICHAEL,2018,PHP,RENDERING,AGE 21+,15,,49,,,1,,1,,1,,2,11,,11,
1326261470,"LOZANO, IVAN R, DDS",2018,FFS,RENDERING,AGE 0-20,60,,724,,57,,118,,56,,388,,46,,46,
1326261470,"LOZANO, IVAN R, DDS",2018,FFS,RENDERING,AGE 21+,22,,211,,18,,18,,17,,125,,,1,,1
1326262544,VELLOZE MARY J,2018,FFS,RENDERING,AGE 0-20,120,,1436,,91,,260,,54,,168,,92,,106,
1326262544,VELLOZE MARY J,2018,FFS,RENDERING,AGE 21+,168,,1644,,58,,64,,119,,480,,85,,85,
1326271297,KIM JOSEPH C,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326271297,KIM JOSEPH C,2018,PHP,RENDERING,AGE 0-20,24,,68,,,1,0,,23,,50,,,1,,1
1326271297,KIM JOSEPH C,2018,PHP,RENDERING,AGE 21+,121,,324,,,1,0,,101,,173,,45,,52,
1326282377,TON HUYEN-NGA N,2018,FFS,RENDERING,AGE 0-20,15,,158,,15,,36,,,1,,1,15,,20,
1326282377,TON HUYEN-NGA N,2018,FFS,RENDERING,AGE 21+,167,,1890,,120,,120,,101,,484,,145,,145,
1326286311,HASHEMI HEDIEH,2018,FFS,RENDERING,AGE 0-20,62,,662,,54,,143,,36,,193,,57,,63,
1326286311,HASHEMI HEDIEH,2018,FFS,RENDERING,AGE 21+,99,,1101,,73,,142,,67,,500,,89,,89,
1326294125,FARSHIDPOUR MARY M,2018,FFS,RENDERING,AGE 0-20,1047,,7729,,757,,2315,,537,,2469,,663,,664,
1326294125,FARSHIDPOUR MARY M,2018,FFS,RENDERING,AGE 21+,229,,921,,94,,186,,110,,289,,126,,126,
1326299066,LEE SUNG H,2018,FFS,RENDERING,AGE 0-20,168,,1446,,148,,499,,84,,278,,157,,189,
1326299066,LEE SUNG H,2018,FFS,RENDERING,AGE 21+,267,,1499,,124,,242,,138,,479,,233,,234,
1326319534,HAZANY SUSAN,2018,FFS,RENDERING,AGE 0-20,133,,921,,92,,238,,43,,105,,97,,112,
1326319534,HAZANY SUSAN,2018,FFS,RENDERING,AGE 21+,208,,1199,,39,,78,,120,,350,,128,,128,
1326321647,LUONG VIVIAN Q,2018,FFS,RENDERING,AGE 0-20,77,,85,,,1,0,,47,,49,,0,,0,
1326354994,HANS CANDY,2018,FFS,RENDERING,AGE 0-20,142,,913,,105,,235,,71,,218,,105,,111,
1326354994,HANS CANDY,2018,FFS,RENDERING,AGE 21+,162,,781,,58,,112,,87,,279,,103,,103,
1326355991,HA ANH T,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1326355991,HA ANH T,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,,1,,1
1326355991,HA ANH T,2018,GMC,RENDERING,AGE 0-20,504,,3872,,443,,1828,,196,,402,,432,,524,
1326355991,HA ANH T,2018,GMC,RENDERING,AGE 21+,95,,460,,20,,39,,78,,148,,31,,32,
1326367384,"CALAPIS, YSABEL, RDHAP",2018,FFS,RENDERING,AGE 21+,1557,,6836,,1467,,2361,,1557,,4464,,0,,0,
1326369042,"NIJHAWAN, SUMIT K MD",2018,FFS,RENDERING,AGE 0-20,391,,2138,,,1,0,,246,,1565,,321,,321,
1326369042,"NIJHAWAN, SUMIT K MD",2018,FFS,RENDERING,AGE 21+,502,,3008,,,1,0,,331,,2350,,366,,367,
1326391871,NGUYEN STEVEN J,2018,FFS,RENDERING,AGE 0-20,42,,266,,37,,95,,14,,52,,34,,34,
1326391871,NGUYEN STEVEN J,2018,FFS,RENDERING,AGE 21+,69,,344,,17,,20,,36,,155,,58,,59,
1326418930,MOSHFEGH PAULINE S,2018,FFS,RENDERING,AGE 0-20,37,,96,,,1,,1,14,,38,,32,,32,
1326418930,MOSHFEGH PAULINE S,2018,FFS,RENDERING,AGE 21+,12,,28,,,1,0,,,1,,2,,1,,1
1326418930,MOSHFEGH PAULINE S,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,0,,,1,,1,,1,,1
1326418930,MOSHFEGH PAULINE S,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1326424003,NGUYEN ADRIENNE M,2018,FFS,RENDERING,AGE 0-20,4222,,28835,,3569,,8544,,1129,,4841,,2935,,3271,
1326424136,HUGHES GRACE,2018,FFS,RENDERING,AGE 0-20,105,,134,,,1,0,,11,,13,,0,,0,
1326424136,HUGHES GRACE,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1326424250,DUPANOVIC VEDRAN,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326424250,DUPANOVIC VEDRAN,2018,GMC,RENDERING,AGE 0-20,644,,3799,,527,,1431,,181,,320,,537,,649,
1326424250,DUPANOVIC VEDRAN,2018,GMC,RENDERING,AGE 21+,1309,,7193,,508,,1044,,884,,2129,,813,,872,
1326437666,DAVID PARK DENTAL CORP,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1326437666,DAVID PARK DENTAL CORP,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326437666,DAVID PARK DENTAL CORP,2018,GMC,RENDERING,AGE 0-20,171,,1237,,159,,595,,37,,49,,155,,178,
1326437666,DAVID PARK DENTAL CORP,2018,GMC,RENDERING,AGE 21+,254,,1307,,122,,167,,149,,237,,122,,179,
1326446774,NGUYEN SHAELEE THUY L,2018,FFS,RENDERING,AGE 0-20,127,,1194,,121,,326,,53,,187,,57,,58,
1326446774,NGUYEN SHAELEE THUY L,2018,FFS,RENDERING,AGE 21+,227,,2136,,194,,378,,123,,497,,82,,82,
1326450867,FULLER SHANE A,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1326450867,FULLER SHANE A,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1326462573,LIU DENISE G,2018,FFS,RENDERING,AGE 0-20,957,,8514,,742,,2127,,383,,916,,758,,832,
1326462573,LIU DENISE G,2018,FFS,RENDERING,AGE 21+,722,,4453,,390,,775,,483,,2062,,429,,429,
1326462573,LIU DENISE G,2018,PHP,RENDERING,AGE 0-20,27,,208,,22,,63,,,1,,2,23,,29,
1326462573,LIU DENISE G,2018,PHP,RENDERING,AGE 21+,18,,143,,,1,,2,12,,50,,12,,12,
1326463126,VERGARA EDEGAR,2018,FFS,RENDERING,AGE 0-20,18,,136,,11,,30,,12,,45,,11,,11,
1326463126,VERGARA EDEGAR,2018,FFS,RENDERING,AGE 21+,52,,190,,14,,17,,30,,66,,16,,16,
1326486861,CENTRO DE SALUD DE LA,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326486861,CENTRO DE SALUD DE LA COMMUN,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1326520735,NGUYEN TRUMAN K,2018,FFS,RENDERING,AGE 0-20,28,,167,,16,,33,,12,,16,,18,,18,
1326520735,NGUYEN TRUMAN K,2018,FFS,RENDERING,AGE 21+,32,,140,,,1,,1,21,,51,,15,,15,
1326520735,NGUYEN TRUMAN K,2018,PHP,RENDERING,AGE 0-20,21,,91,,,1,,2,,1,,2,17,,17,
1326520735,NGUYEN TRUMAN K,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1326590217,ZAGHI NATHAN,2018,FFS,RENDERING,AGE 0-20,95,,388,,43,,117,,33,,71,,64,,64,
1326590217,ZAGHI NATHAN,2018,FFS,RENDERING,AGE 21+,195,,490,,20,,34,,78,,157,,100,,100,
1326590217,ZAGHI NATHAN,2018,PHP,RENDERING,AGE 0-20,31,,179,,17,,49,,11,,41,,20,,27,
1326590217,ZAGHI NATHAN,2018,PHP,RENDERING,AGE 21+,18,,78,,,1,,1,,1,,2,,1,,2
1336102326,"SAMBELI, BENJAMIN C., DDS",2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1336103431,"TRAN, MICHAEL, DMD",2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1336103431,"TRAN, MICHAEL, DMD",2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1336125913,VERNY TIMOTHY D,2018,FFS,RENDERING,AGE 0-20,615,,4113,,471,,2042,,122,,234,,524,,531,
1336125913,VERNY TIMOTHY D,2018,FFS,RENDERING,AGE 21+,160,,641,,57,,78,,49,,108,,124,,124,
1336146976,KARNA HARRY A,2018,FFS,RENDERING,AGE 0-20,156,,1036,,127,,261,,20,,46,,139,,167,
1336146976,KARNA HARRY A,2018,FFS,RENDERING,AGE 21+,138,,761,,35,,35,,74,,203,,100,,100,
1336153287,"ASSAF, JAFAR R, DDS",2018,FFS,RENDERING,AGE 0-20,128,,937,,93,,255,,47,,94,,87,,108,
1336153287,"ASSAF, JAFAR R, DDS",2018,FFS,RENDERING,AGE 21+,134,,659,,21,,21,,88,,282,,82,,82,
1336153287,"ASSAF, JAFAR R, DDS",2018,PHP,RENDERING,AGE 0-20,405,,3009,,328,,830,,119,,321,,371,,440,
1336153287,"ASSAF, JAFAR R, DDS",2018,PHP,RENDERING,AGE 21+,268,,1414,,66,,78,,139,,535,,207,,227,
1336169085,COHEN STEVEN L,2018,FFS,RENDERING,AGE 0-20,82,,90,,,1,0,,59,,60,,0,,0,
1336186618,DE LA OSA DDS INC,2018,FFS,RENDERING,AGE 0-20,292,,2366,,219,,519,,117,,353,,237,,252,
1336186618,DE LA OSA DDS INC,2018,FFS,RENDERING,AGE 21+,400,,2711,,82,,105,,277,,1095,,252,,252,
1336186618,DE LA OSA DDS INC,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1336200237,"FRANCO, PACITA DDS",2018,FFS,RENDERING,AGE 0-20,210,,1485,,178,,625,,63,,189,,183,,191,
1336200237,"FRANCO, PACITA DDS",2018,FFS,RENDERING,AGE 21+,166,,1023,,115,,115,,73,,198,,139,,139,
1336200237,"FRANCO, PACITA DDS",2018,PHP,RENDERING,AGE 0-20,34,,182,,26,,47,,11,,36,,27,,27,
1336200237,"FRANCO, PACITA DDS",2018,PHP,RENDERING,AGE 21+,23,,72,,,1,,1,12,,37,,12,,12,
1336200468,MARCOS FATEN KAMAL G,2018,FFS,RENDERING,AGE 0-20,175,,882,,115,,296,,56,,174,,128,,128,
1336200468,MARCOS FATEN KAMAL G,2018,FFS,RENDERING,AGE 21+,503,,2035,,138,,256,,259,,916,,320,,320,
1336200468,MARCOS FATEN KAMAL G,2018,PHP,RENDERING,AGE 0-20,18,,102,,,1,,2,15,,45,,,1,,1
1336200468,MARCOS FATEN KAMAL G,2018,PHP,RENDERING,AGE 21+,65,,231,,,1,,2,47,,150,,26,,29,
1336200963,SEMRIEN ZIAD M,2018,FFS,RENDERING,AGE 0-20,369,,2588,,307,,967,,176,,551,,240,,267,
1336200963,SEMRIEN ZIAD M,2018,FFS,RENDERING,AGE 21+,381,,1907,,130,,167,,243,,930,,214,,214,
1336203421,"FIOL, MIGUEL I, DDS",2018,FFS,RENDERING,AGE 0-20,60,,830,,53,,126,,31,,171,,57,,68,
1336203421,"FIOL, MIGUEL I, DDS",2018,FFS,RENDERING,AGE 21+,43,,516,,28,,28,,28,,237,,32,,32,
1336204866,"REDOBLADO, RONALD, DDS",2018,PHP,RENDERING,AGE 0-20,11,,79,,,1,,2,,1,,1,,1,,1
1336204866,"REDOBLADO, RONALD, DDS",2018,PHP,RENDERING,AGE 21+,35,,168,,,1,,2,28,,80,,18,,19,
1336207646,HASHEM AYMAN A,2018,FFS,RENDERING,AGE 0-20,1038,,7904,,791,,2679,,170,,423,,904,,998,
1336207646,HASHEM AYMAN A,2018,FFS,RENDERING,AGE 21+,918,,3654,,394,,626,,384,,1180,,584,,585,
1336211309,MEDINA MARILOU P,2018,FFS,RENDERING,AGE 0-20,97,,809,,87,,239,,55,,192,,81,,97,
1336211309,MEDINA MARILOU P,2018,FFS,RENDERING,AGE 21+,146,,821,,71,,139,,75,,240,,112,,112,
1336215219,"DAVTIAN, PARGEV DDS",2018,FFS,RENDERING,AGE 0-20,250,,4138,,224,,1148,,82,,260,,230,,380,
1336215219,"DAVTIAN, PARGEV DDS",2018,FFS,RENDERING,AGE 21+,302,,2696,,213,,214,,192,,768,,184,,184,
1336219047,NGUYEN JASON K,2018,FFS,RENDERING,AGE 0-20,200,,1137,,83,,224,,68,,265,,70,,76,
1336219047,NGUYEN JASON K,2018,FFS,RENDERING,AGE 21+,107,,384,,,1,,2,36,,123,,33,,33,
1336232214,HART CHARLES B,2018,FFS,RENDERING,AGE 0-20,72,,400,,54,,99,,15,,28,,40,,41,
1336232214,HART CHARLES B,2018,FFS,RENDERING,AGE 21+,111,,419,,47,,62,,35,,124,,64,,64,
1336232214,HART CHARLES B,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1336233063,PARTOVI ELHAM,2018,FFS,RENDERING,AGE 0-20,120,,932,,100,,298,,49,,166,,90,,108,
1336233063,PARTOVI ELHAM,2018,FFS,RENDERING,AGE 21+,146,,823,,43,,57,,86,,379,,87,,87,
1336233063,PARTOVI ELHAM,2018,PHP,RENDERING,AGE 0-20,13,,69,,11,,32,,,1,,1,,1,,1
1336233063,PARTOVI ELHAM,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,,1,,1
1336234384,"TON, TRANG, DDS INC",2018,FFS,RENDERING,AGE 0-20,223,,2221,,214,,809,,75,,194,,209,,318,
1336234384,"TON, TRANG, DDS INC",2018,FFS,RENDERING,AGE 21+,108,,775,,48,,96,,77,,370,,95,,95,
1336235464,LEDDA M ALEGRIA L,2018,FFS,RENDERING,AGE 0-20,307,,2306,,250,,727,,79,,244,,264,,334,
1336235464,LEDDA M ALEGRIA L,2018,FFS,RENDERING,AGE 21+,668,,4826,,346,,598,,455,,1900,,462,,462,
1336238823,"SOUTHERS, ERIK LEROY, DDS",2018,FFS,RENDERING,AGE 0-20,502,,2434,,,1,0,,247,,1404,,0,,0,
1336245364,"CHEN, RANDY L DDS",2018,FFS,RENDERING,AGE 0-20,308,,3287,,292,,959,,122,,345,,279,,332,
1336245364,"CHEN, RANDY L DDS",2018,FFS,RENDERING,AGE 21+,231,,2037,,180,,359,,133,,378,,189,,189,
1336246016,"DESAI, SANDIP DDS",2018,FFS,RENDERING,AGE 0-20,174,,1450,,160,,475,,55,,159,,135,,135,
1336246016,"DESAI, SANDIP DDS",2018,FFS,RENDERING,AGE 21+,88,,492,,18,,22,,42,,107,,56,,56,
1336250216,FLEMING DONALD R,2018,FFS,RENDERING,AGE 0-20,114,,669,,105,,296,,34,,57,,105,,145,
1336250216,FLEMING DONALD R,2018,FFS,RENDERING,AGE 21+,326,,1599,,222,,222,,200,,489,,243,,243,
1336255041,"TRAN, LILY TU LAN DDS",2018,FFS,RENDERING,AGE 0-20,229,,1946,,221,,653,,77,,166,,195,,273,
1336255041,"TRAN, LILY TU LAN DDS",2018,FFS,RENDERING,AGE 21+,15,,101,,12,,21,,,1,,2,,1,,1
1336257955,"BOTROS, NADER FAWZY DDS",2018,FFS,RENDERING,AGE 0-20,600,,7227,,518,,1358,,337,,1100,,516,,609,
1336257955,"BOTROS, NADER FAWZY DDS",2018,FFS,RENDERING,AGE 21+,281,,2700,,129,,256,,160,,558,,230,,230,
1336264639,"DAO, NINH ANH DDS",2018,FFS,RENDERING,AGE 0-20,173,,1603,,160,,594,,79,,248,,157,,217,
1336264639,"DAO, NINH ANH DDS",2018,FFS,RENDERING,AGE 21+,300,,1750,,217,,221,,204,,706,,224,,224,
1336265636,"MARTINEZ, ROSARIO F, DDS",2018,FFS,RENDERING,AGE 0-20,28,,228,,19,,41,,11,,27,,18,,18,
